tokenId,domain,metadata.name,metadata.description,metadata.animation_url,metadata.image_full,metadata.image,metadata.stakingRequests,metadata.attributes.1.Environment,metadata.attributes.2.Front Component,metadata.attributes.3.Front Kit,metadata.attributes.4.Industry,metadata.attributes.5.Mirror,metadata.attributes.6.Number Plate,metadata.attributes.7.Pattern,metadata.attributes.8.Primary Color,metadata.attributes.9.Rear Component,metadata.attributes.10.Rear Kit,metadata.attributes.11.Scoop,metadata.attributes.12.Splitter,metadata.attributes.13.Spoiler
0xb163c8a99ffd48ac63b837ea7f3283478107557b22518a5232852da21f4b1caa,wilder.craft.genesis.217,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWnttUjW1tSZNLysdseEmwC37CNERz2GXSs77SZ8wg8CF,ipfs://QmWnttUjW1tSZNLysdseEmwC37CNERz2GXSs77SZ8wg8CF,ipfs://QmeYi3eCZdcEAKGGJFTotML7gRgA75MDakyTNuw4FYLQqf,disabled,Factory ZERO,Type 3,Type 1,Wilder.Craft,Type 1,537 768,Trinity,Lush,Type 3,Type 3,None,Type 1,None
0x911255500e9cf12a768dae868e9229a6d6ed7044d634bbf1e244e11c4dfbdcb4,wilder.craft.genesis.218,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmNM2uf6grsGjYcj3fJvfrZaEHkHM5PKzZuZkV7reVNsSG,ipfs://QmNM2uf6grsGjYcj3fJvfrZaEHkHM5PKzZuZkV7reVNsSG,ipfs://QmTuShsFNRBnQiomkcexd5a4e4NqmyL5ER8TLn6AV3s2NT,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Stock,623 854,None,Northern Lights,Type 2,Type 1,None,Type 2,Type 1
0xf447d78a52d7d342a781c985bf494b60bffc725b05253f14ec6d0695251d0e73,wilder.craft.genesis.219,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qma9P4HTgsjL2eXzU7eTN3CJzmXzcthhdSXq5drLTjkNRy,ipfs://Qma9P4HTgsjL2eXzU7eTN3CJzmXzcthhdSXq5drLTjkNRy,ipfs://QmXGvHvLft7snhqGXsoCNi5Y7dKhF2KPQJCNviyF3RjjxJ,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Stock,350 581,None,Lush,Type 2,Type 1,None,None,None
0x936025496ba7557111dc847193bb0d134f6806dcb5a61f7344f1015bfd77f48f,wilder.craft.genesis.22,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmNnWgDuPQHna7GyV6QY9fZoWf4jj71jy1JHB88CMtjbm6,ipfs://QmNnWgDuPQHna7GyV6QY9fZoWf4jj71jy1JHB88CMtjbm6,ipfs://QmUtbpytX1E7SQLAxujHMMTmHNEXG47nsDwQHAqvYK6uPF,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Type 1,441 672,Frequency,Cyber Wave,Type 2,Type 4,None,None,Type 1
0x631de222d891689f86f54b7c9e5d1c14273515063b224dacc67c13c8881b2641,wilder.craft.genesis.220,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRcsFxDG4rNR2kPdZnc4cWz3QQcM5NHWyeUweJDj2UiNU,ipfs://QmRcsFxDG4rNR2kPdZnc4cWz3QQcM5NHWyeUweJDj2UiNU,ipfs://QmdwikAUR8UZmwmp1ckyyso2bZUt2JswYGhTo9G7a8qiEh,disabled,Factory ZERO,Type 2,Type 2,Wilder.Craft,Stock,370 601,Techno Weave,Memory,Type 1,None,Type 3,None,None
0xb8a8d218acf4938dc049c6d27f506921503430beaeecb2f17180b58db3c62264,wilder.craft.genesis.221,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmUUyZ4kjR5Q5z59nAUMRSAfy6M29KzFWQT5rdu3i7Ysfe,ipfs://QmUUyZ4kjR5Q5z59nAUMRSAfy6M29KzFWQT5rdu3i7Ysfe,ipfs://QmcThXXU4aQiMuu83TQiCJBkpoWyNqYU9jdnfLZ9zfbKRu,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,237 468,Blurred Lines,Intergalactic,Type 1,Type 3,Type 1,Type 1,Type 2
0xc591096f75566e41fcac83c83497f213e9e6ccc303008e6473de4014bc1fc07b,wilder.craft.genesis.222,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmbhhyRk4CuSF1WP9t36DPQfDkYdzCBN3kFLT6YpbS8fBJ,ipfs://QmbhhyRk4CuSF1WP9t36DPQfDkYdzCBN3kFLT6YpbS8fBJ,ipfs://QmTpZtJujXnYHJPDXUKhoPRMpPXm7ggNL7LjPmwrPkHknW,disabled,Factory ZERO,Type 3,Type 2,Wilder.Craft,Type 1,689 920,Diamond Hands,Candy,Type 2,None,None,Type 1,Type 2
0x427e38b84cdce8ad2531f2f8c54132215a36051d263c3ee37fb87f34193484e2,wilder.craft.genesis.223,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmdkj9iAHFWro7e5HPjC6wPACfpY1WRPimJU6hzf8fXj1z,ipfs://Qmdkj9iAHFWro7e5HPjC6wPACfpY1WRPimJU6hzf8fXj1z,ipfs://QmfFaLZENFfZZMLXW7f1p4n9KU6eShdT8fMXdpZoRT5Ft4,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,242 473,Blurred Lines,Lush,None,Type 5,None,Type 1,Type 3
0x587487aaa3cdd4e8da2d627ccc77df395b6ad5f047186d29393d0482a930a711,wilder.craft.genesis.224,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmcFnKH1XDDUtcXcnUMLfVDyvjCXTUk418A4KDF1aLVyey,ipfs://QmcFnKH1XDDUtcXcnUMLfVDyvjCXTUk418A4KDF1aLVyey,ipfs://QmZyzJFdCcdMVBEqMW6Ki8nG3cXsfKQVsUwK31gE7vfem5,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,650 881,Techno Weave,Lush,Type 1,None,None,None,Type 2
0xefdb23ac4d5846ee413e19fa8d9c555a3c1b7018b6965a6875bc2147e14ca8aa,wilder.craft.genesis.225,Model Z,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmZCdS1LpdmKQi6DeCkfsKkVorDatmnmCaZsyh9PK3nkcm,ipfs://QmZCdS1LpdmKQi6DeCkfsKkVorDatmnmCaZsyh9PK3nkcm,ipfs://QmS5fFvQ7jW47PBxfHYTg1KkD9NzQDX6JZRJRnh1GKbAHe,disabled,Factory ZERO,Type 3,Type 2,Wilder.Craft,Type 1,705 936,Equanimity,Dreams,Type 3,Type 2,Type 4,Type 2,Type 4
0xfc590cf5969815ed0fb4bdb85e2e23465a23b508f5eaf37a156db63ec5669f89,wilder.craft.genesis.226,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmSC6TFGdGfHujyMrEvDv7zKNZ78b9yup7mCVgtrVAJwPM,ipfs://QmSC6TFGdGfHujyMrEvDv7zKNZ78b9yup7mCVgtrVAJwPM,ipfs://Qma8gB2KcYr2kUUDStfDGCnfDiGznbV4jqWBPq2nazA48s,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Stock,591 822,Techno Weave,Lush,Type 2,None,None,None,Type 3
0x0e723cca5da61916851617b848d4954b06a6d3b7c0bfc6bfd96b2e4b5e2251ba,wilder.craft.genesis.227,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmYFhpQ3sJEioXGMGqECEEc287N6LjBtAaPnRRiAfq6Ubg,ipfs://QmYFhpQ3sJEioXGMGqECEEc287N6LjBtAaPnRRiAfq6Ubg,ipfs://QmZKc7RfNcp9j5dhUQL3AB5Q7LrQh2LDvqVmT4VTz4jC2e,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Type 1,372 603,Techno Weave,North West,None,None,Type 2,Type 1,None
0xa48d5c84f54ca06f240fdb81ee5b6ddb7f9b2f8dbab42e29161381bd42212f6c,wilder.craft.genesis.228,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmey1PM6URaYjpDMSSdkQFZDFecBkFAYMV1jT6pssVMdqx,ipfs://Qmey1PM6URaYjpDMSSdkQFZDFecBkFAYMV1jT6pssVMdqx,ipfs://QmYxTGRmjVjiMypUtWX5s3TFt7Spuk1m71MEh67zR5ceec,disabled,Factory ZERO,Type 3,None,Wilder.Craft,Type 1,684 915,Techno Weave,Da Riddler,Type 1,None,Type 2,None,Type 1
0xa8f326f060aa3e3e45c53290e27f0726a5168035f59d2afdae898aa92b8cd0e4,wilder.craft.genesis.229,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmQWc27ohXTn1zgHjpnzY3jAZGnKUZc5Zc2ETQ26JLje6o,ipfs://QmQWc27ohXTn1zgHjpnzY3jAZGnKUZc5Zc2ETQ26JLje6o,ipfs://Qmc54Tqa42ZGm4iDoJaEHtNpFpXdSNjH4oRWQFoVkeUcWF,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,322 553,None,Transition,None,Type 2,None,Type 1,Type 2
0x1c0c592d58a3e6fa47fb9dec33a5d4f772018add5412b2d5807cf7a810389749,wilder.craft.genesis.23,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmfAXW6mnd7rBUmKgNMrk1FFh1yMtwxNAvrzfKhmu56DiM,ipfs://QmfAXW6mnd7rBUmKgNMrk1FFh1yMtwxNAvrzfKhmu56DiM,ipfs://Qma9B1hi4DcahRthayKh2x71xfmCfBTLVmUzv1XEmEKgCV,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Type 1,329 560,None,Tropics,Type 1,Type 1,Type 2,Type 1,None
0x5164ccdff87d9900063ddd2fc3a25568fb6e211f905a780844b1b4a2e4907737,wilder.craft.genesis.230,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmcDgxf11xCJPqT9dzwvH26yfXE7ULcazhb3BSw2zR8JMe,ipfs://QmcDgxf11xCJPqT9dzwvH26yfXE7ULcazhb3BSw2zR8JMe,ipfs://QmaZLGStZg2HBBPioUL3kKaw3KcC1ZvLjQgUe3gidWHvow,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Type 1,484 715,Blurred Lines,Rose Wave,Type 1,Type 1,None,None,Type 2
0x1ff48c921ae336af1ec406eecc74e377b275e0e72039b2bae1963bdfbac467e0,wilder.craft.genesis.231,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWnwsLSne9MsichddiHJzXCbGFLXyHfY15RDvXN5GtX4q,ipfs://QmWnwsLSne9MsichddiHJzXCbGFLXyHfY15RDvXN5GtX4q,ipfs://QmbzSqJg27Bocz3BWmFt5gM6qhVB9sieQHTYbFvjNuZTjF,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,586 817,Error,Northern Lights,Type 1,Type 1,None,Type 2,Type 2
0xd1b0e2195a3de42dd81795ebd5b240d89d97e11cbb05999d49676826667f1336,wilder.craft.genesis.232,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmXTvzTr1K2tsxF6mEB2kTPY9ST59m3eiXBRkpdgzv6pKy,ipfs://QmXTvzTr1K2tsxF6mEB2kTPY9ST59m3eiXBRkpdgzv6pKy,ipfs://QmQWCoHsq4GVecKxrzWcX4WNb5UivofpHkfLXBBha2tLZj,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,589 820,Techno Weave,Da Riddler,Type 1,None,None,Type 1,Type 3
0xf9cdc67da2d075cd554c44547ec4712328af2b88691f53a51481b695e0e8b739,wilder.craft.genesis.233,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmSmAR29QEUK9A1KTkhkwpdLAvEVmCrmJ7Sh47Y5FXpxkZ,ipfs://QmSmAR29QEUK9A1KTkhkwpdLAvEVmCrmJ7Sh47Y5FXpxkZ,ipfs://QmZ8fmJsse597n3SXGc5mow9vs2oQZBW6448XyWqDVojh9,disabled,Factory ZERO,None,None,Wilder.Craft,Type 1,245 476,Blurred Lines,Muted,None,Type 2,Type 2,Type 1,Type 4
0x4fc31a9a3c913e3c52443afd7f848d137de3b008cd5266bc992118ccd63e6570,wilder.craft.genesis.234,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmQ7ocGt9kgq4fmR6VwbvFEYthK9jeDCoGFEnNXkD5c1Gq,ipfs://QmQ7ocGt9kgq4fmR6VwbvFEYthK9jeDCoGFEnNXkD5c1Gq,ipfs://QmZ3BP4mHjD4t4JUon1xC469BZgkAi9ufny6i5m6Komm66,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,303 534,Blurred Lines,Light Spectrum,Type 1,Type 2,None,Type 2,Type 3
0xc78a424e37d67501fbccdab5b1a19e68797ca9b43c8bd08842071906c4a5f715,wilder.craft.genesis.235,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmVFN58geRMDkvRTsS2dTyrRDysemnZJrCwBTKtUNamTMz,ipfs://QmVFN58geRMDkvRTsS2dTyrRDysemnZJrCwBTKtUNamTMz,ipfs://QmfMS5eA8yigUPeML8XVEvWk2BvBapQibPrc7dGLdZVeiH,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Stock,570 801,Starblade,Northern Lights,None,None,None,None,Type 3
0x9ff8994b8dcf8e685d10391faaa59877e2d92fc50db3e13446db8ff68b307550,wilder.craft.genesis.236,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmYk6Y4FLR53A4zWoSgakge3mQ9RpVmfvz4VpHmXybEEAk,ipfs://QmYk6Y4FLR53A4zWoSgakge3mQ9RpVmfvz4VpHmXybEEAk,ipfs://Qmcj6X6MJUHDRj94V5FR3c6iNgkhtZZSsjNTsH6DoDLFAJ,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Type 1,532 763,Starblade,Northern Lights,None,Type 3,None,Type 1,Type 4
0xb7699ce8b82a4b08df5e95a1b645d5580d4ba74c882eaa533875d5684df7b49f,wilder.craft.genesis.237,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmU7txmxTEnuMFs5wEveYY2a6YVY9m8pm6ZHG4z5Hwjp7f,ipfs://QmU7txmxTEnuMFs5wEveYY2a6YVY9m8pm6ZHG4z5Hwjp7f,ipfs://Qmd8yqSPa9o8GWZDztvmknocYsngSba9B3xKKS4uG6akXn,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,626 857,Error,Da Riddler,Type 2,None,None,Type 2,Type 2
0xc7cba298d4cb4cd3b19e21ceb60029f496f3d6bcd1b0278b1183550e706ec3c9,wilder.craft.genesis.238,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmPZiDCi5b1NPjVrs9LmJmEnHqUogteHX9Gk5DaGZMJfRM,ipfs://QmPZiDCi5b1NPjVrs9LmJmEnHqUogteHX9Gk5DaGZMJfRM,ipfs://QmbJMh19zNKLFaxxQ5rP48RvQTHjVJxFYhXFXgZGCMXN51,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,234 465,Blurred Lines,Smooth Jazz,Type 1,None,Type 1,None,Type 1
0x169ae6c20d5c90fd2176ce5fa38c39222a1756ba21749d68f5ddf193f7b4b775,wilder.craft.genesis.239,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmYesVn4dHV68ShdUY2YRTvMFEyAoihmnZKQiax81FAnke,ipfs://QmYesVn4dHV68ShdUY2YRTvMFEyAoihmnZKQiax81FAnke,ipfs://QmQnJ6ZAaXqLQZQLCYo5JN1YjxBzSKfFnyJGF3fmRzqUTw,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Type 1,580 811,Blurred Lines,North West,Type 1,Type 2,None,None,Type 1
0x9a78339348a92913bd2ec5c05639d8a21f555418a030dd1430b79f72388a86fa,wilder.craft.genesis.24,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmPQgyxVAVTScmQGfJibHD1w4grGVUgoeLSDA7ZNeQGGev,ipfs://QmPQgyxVAVTScmQGfJibHD1w4grGVUgoeLSDA7ZNeQGGev,ipfs://QmWwysy9Va2t3qqnvaSejiMvyJzLiFoZVnx5ak1N5YDukk,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,482 713,Frequency,Lightbeam,Type 1,Type 2,None,Type 1,Type 1
0x17a18dded52c5d145b99bd6f3d1f565d2901ad6da4d450dfac2287b54bfd7a7d,wilder.craft.genesis.240,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmXDdGzgE2aGD9wnJcbawWBZnEmbFL7LebjmRDFQTMdU9b,ipfs://QmXDdGzgE2aGD9wnJcbawWBZnEmbFL7LebjmRDFQTMdU9b,ipfs://QmNicUaqJ2EgtovGKSkgamQuLL4sE6oSFkZJGapwWFGhha,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,278 509,None,Lush,Type 1,None,None,None,Type 2
0x2a09538c2cc0f6b8deeec1c8929831edee10675d4002f117012a97c7569a2025,wilder.craft.genesis.241,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmSyvQnLfkXt12kGQAKNVcwRcJu3yV4JeDi6r9D8eKVjMZ,ipfs://QmSyvQnLfkXt12kGQAKNVcwRcJu3yV4JeDi6r9D8eKVjMZ,ipfs://QmTiX6P9Z45GTPF31ShfngPN3gFn9FhfcR4BULjLpL4c92,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,489 720,Blurred Lines,Memory,None,None,None,Type 1,Type 3
0x983a4c0122c05348704f9c9b18b40c9e4425a01bc667492f305b20de7d279fff,wilder.craft.genesis.242,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmXzuQTo7mJVj7VfZc1zYqiiKnK4i71BncEnRarXKPR3hW,ipfs://QmXzuQTo7mJVj7VfZc1zYqiiKnK4i71BncEnRarXKPR3hW,ipfs://QmSfT2zfiZVFWW8mqcfUEVs4aAKB1NSpibjnV1DWUqDbhU,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Stock,526 757,None,Lush,None,None,None,Type 2,Type 2
0x40d85c17794253ac432b76f33b816daa7704fc17ef2883c4f1d554669110a4fe,wilder.craft.genesis.243,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmV3MKtsEws6jYuNETuGNAtTjubbp4dXqqhUQBEGkZj4Ky,ipfs://QmV3MKtsEws6jYuNETuGNAtTjubbp4dXqqhUQBEGkZj4Ky,ipfs://QmYzxiVhKwnCmcN5gUf8SMKwGmqu4XqiigTzGoD1S5LEjL,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,402 633,Blurred Lines,Seabound,Type 1,Type 2,None,Type 1,Type 2
0xd78ffd0239955379820dcc27418ceab69f5ca072bb989623addada6ce3a0b6b9,wilder.craft.genesis.244,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmZwT1NbqCbCxph3tizdHvVdHJqbBFxxCwH8srmTgwb5vy,ipfs://QmZwT1NbqCbCxph3tizdHvVdHJqbBFxxCwH8srmTgwb5vy,ipfs://QmNbitDLPbiArbcpxgBRJARso8rftRFy7oQzvfgWpvXg9C,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,618 849,None,5th Dimension,Type 1,Type 2,None,None,None
0x8673b4b32da9db13542ecdd1c90835580d6021ce0ef107c21478e3e799a9cbab,wilder.craft.genesis.245,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmUZHu44LtdSZ57nzgyynFmP3sjUVAc1jCa4zWDtBZ41oc,ipfs://QmUZHu44LtdSZ57nzgyynFmP3sjUVAc1jCa4zWDtBZ41oc,ipfs://QmVCDVcX8EoKaNh6qQ1TS65nTj8dtGZrKQmT2HVWuVUuTf,disabled,Factory ZERO,Type 3,Type 1,Wilder.Craft,Stock,386 617,Blurred Lines,Lush,Type 2,Type 1,Type 2,Type 2,Type 3
0x28a59590cef5d48d12857bdb34d4025268647694e57f6e339ea0ece882319e01,wilder.craft.genesis.246,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmXHj1xU5vEbMy6vaZc4mgjvMB7NKbvZHsciXd93ADU6sf,ipfs://QmXHj1xU5vEbMy6vaZc4mgjvMB7NKbvZHsciXd93ADU6sf,ipfs://QmedAuzqovoVoJHafnedH3JZ9iPd5k5k7X8cNrZ4f88o5v,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,236 467,Blurred Lines,Pretty Pink,Type 1,None,None,Type 2,Type 1
0x7d53d1a81cc3f3b90b318860f3194e2e20e652f0f4cf70226a19396c23153064,wilder.craft.genesis.247,Model Z,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmdvbkeU6xJimEkieuZ8zvUEFGwZrpNXnjzQn4LH9bE3Bg,ipfs://QmdvbkeU6xJimEkieuZ8zvUEFGwZrpNXnjzQn4LH9bE3Bg,ipfs://Qme4bxn5vdWNk3qABAoD9u2kDb2NLqGauXnFLknn3cDZUH,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,699 930,Trinity,Pecan Cream,Type 2,Type 1,Type 3,Type 1,Type 2
0x2527b11d2158c4050ede0de5ecd0205982bac00f953aa2d5804d24c752cce9f1,wilder.craft.genesis.248,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmd8uxxDgxGknGx5GFQyUH9k28GzNEiM9DBRVzBorhGq2e,ipfs://Qmd8uxxDgxGknGx5GFQyUH9k28GzNEiM9DBRVzBorhGq2e,ipfs://QmRprqYRAi8sRRASBBA5JDULj363Go7YYoKDVagHj6zy5n,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Stock,375 606,Crossroads,Light Spectrum,Type 1,Type 3,Type 2,Type 1,Type 1
0x6f0337f26d3c3461596da68faa07a075ab93439f3c0e59f6bfe45caa6e7eadf6,wilder.craft.genesis.249,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmZfihGNTzSGnu8bKSDSmGuZ25xesB46ZFhGghV5pL8f3y,ipfs://QmZfihGNTzSGnu8bKSDSmGuZ25xesB46ZFhGghV5pL8f3y,ipfs://Qme4tzSBzkkQ7Tie27CYVNVw3EDsTjwLqRVpjet9MwnoLq,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Type 1,476 707,None,Muted,None,Type 3,None,Type 2,None
0x14c9bb030f65fe7fdc540d4a67918f25a7d49554c5f0d5f06ad975b3eaf31ff9,wilder.craft.genesis.25,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmYnsFHtQ3agfbeuvpNVKto8TGzmGGxzisAXEzfuJBfZUe,ipfs://QmYnsFHtQ3agfbeuvpNVKto8TGzmGGxzisAXEzfuJBfZUe,ipfs://QmetqUE1wGzy5TWSEvjW8qkGdfAvy4sn14LpRmEjHHpVdG,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,609 840,Techno Weave,Memory,Type 1,None,None,Type 1,Type 2
0xd3dc5cb64155c619758ae1466a6502e47986ae1c29c10b09a4918d79baee7bfc,wilder.craft.genesis.250,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmS8tZcQ1B1m8ydsMkUA2rmsnquVWmfrySBhMQFFhWT8ZF,ipfs://QmS8tZcQ1B1m8ydsMkUA2rmsnquVWmfrySBhMQFFhWT8ZF,ipfs://QmbGcwfgGeYTaE31RQo7rAtpqtBeWTbL5ZksBwZJndToUx,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,648 879,Techno Weave,Night Sky,None,None,None,None,Type 2
