tokenId,domain,metadata.name,metadata.description,metadata.image,metadata.animation_url,metadata.stakingRequests,metadata.attributes.1.Base Model,metadata.attributes.2.Industry,metadata.attributes.3.Primary Color,metadata.attributes.4.Primary Material,metadata.attributes.5.Secondary Color,metadata.attributes.6.Secondary Material
0x1c800c9d49da3b53c494d541fb5b7d7ada9b4587c60550aff0f8fb909d79d1b5,wilder.kicks.airwild.season1.72,Crater Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQ5NMJs2A2qdeLAepdZb3KwVWSoMzz4WW7wUDAkKs6y4J,ipfs://QmUxDvMYfVbphVsekfr7XVdAqg3FbQwfrFq6fxoPrK79Bk,disabled,Zero,Wilder.Kicks,Blue,Resin,Red,Steel
0xf71ccec895856fa4ba5fa1bdfb418585270a8fecc8471743cb86748da42e819b,wilder.kicks.airwild.season1.73,Radient Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmNPwhgaugBau4bUPyuXQKze8EmDDXPM5Mhq71E2fLtU9n,ipfs://QmZXKfnJsJo5ymfFDJtP2iCQbgVJ7nemUSs4DyJqrNB3oX,disabled,Zero,Wilder.Kicks,Black,Glowstick,Blue,None
0x6905950b68dbabdaad86eb8f811a8b538384d1732822147d1f3097f12faed68d,wilder.kicks.airwild.season1.74,Comet Liquid,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZTEGH6b8kBg1g4iCYqvWMBZLfowxZG2fDTBxtyQEVDw8,ipfs://QmbNXNq3vXhM1jpj8B2rTP8aYGojdBerLPKV8DeWnc4hj6,disabled,Liquid,Wilder.Kicks,Black,Resin,Blue,Steel
0x310688fcfee812b5c59c1f5c0c75cc75feb33ccf0431568c1483b9211a75ccf1,wilder.kicks.airwild.season1.75,Chakra Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://Qmc9gWKUPbqpEFrcJoELRG1zVMH6c6R5RWfMrA9NdEwahS,ipfs://QmS8ah425hGoz7f27vVR4w72qvU7zTRQSQctrZMzGFFvBg,disabled,Mandala,Wilder.Kicks,Yellow,Steel,Yellow,Resin
0x27d2ad0dee54b3b150ebcbb1c270ed8924fdeef8eb0c7bf6aab6cbd799f566b3,wilder.kicks.airwild.season1.76,Dao Metashroom,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmWKm2HPKwfydBD2nrTbhSNwEtKFchVzLKqPhgaRQXGjeT,ipfs://QmPmojqRSFsiosZot2nCFfv9YFrzQkn26wmg5C41mR2xLv,disabled,Metashroom,Wilder.Kicks,Purple,Resin,Purple,Steel
0x7e6b13284a355e8410471413447aa8c22c79e67aa8d064b2ad349137a8f44318,wilder.kicks.airwild.season1.77,Phase Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://Qmar1GFbQVVuBem1RXSFHX59sV6mY5pUcnmdusz99DnjHb,ipfs://QmPXzJsakY8KdopkJHzT1CsPpxxKWbTSxuDNHKadwjCT8f,disabled,Ribbon,Wilder.Kicks,Orange,Steel,Orange,Resin
0x44f2e79d50d1f14e3ead27e6582456e710f905af62ea1af83d7c0ff885cdbe63,wilder.kicks.airwild.season1.78,Amazon Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmYFFxXS2wdHPUzN7PwVGqMNBPzeveApJYqJkTTZJXQfXJ,ipfs://QmbdC4Uuj36jC2mPDfCatUnUM3NLa2zhuzH3yrHtMKJr46,disabled,Zero,Wilder.Kicks,Black,Resin,Green,Steel
0xe7b0a2303c4cac91d35ed877436544a7eac10bb2f7bc965f6d01e54bb0b157be,wilder.kicks.airwild.season1.79,Prophecy Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://Qma2ede3UZn6nZVrq7ZHxkbJVNLSJ5nzhUxd99FnibbPaU,ipfs://QmVDQYujCk4mf3rDWuWN3wVJXg2ytuLxXJjrj1jsmDe58B,disabled,Mandala,Wilder.Kicks,Purple,Steel,Purple,Resin
0x80c2b1003993121af67d8540f84304486f5deabff8c78c575a70d2c32d831890,wilder.kicks.airwild.season1.8,King Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmcctGDVB931HbVtLyUCCh8FwkzTqD8esQK7JYhL7cna9d,ipfs://QmfXNTGPej4nFEfQk4pSRDkpB5oz3znB3fhpmC44wqX7Lv,disabled,Zero,Wilder.Kicks,None,Gold,None,Gold Leaf
0x887126af4547690606e7d0ee3a52fdc6dabc174a822556c4c418c9d8136c7346,wilder.kicks.airwild.season1.80,Ocean Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmdsCMrpp3Cbqi2AF3dU8PTzyMWEeiEZyMmj5nYBRxKpyf,ipfs://QmYc6khsrYu1iVpzrotvBRQSRskggkHksE2mdq2Hjb561c,disabled,Zero,Wilder.Kicks,Red,Resin,Blue,Steel
0x01c4dd0be1bcb2c897cdd8b905c63c071fb3c03297240d9660c6eb50f00b6b91,wilder.kicks.airwild.season1.81,Yang Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmYgdNFErur7ci4wycmmgLRi385r4d2Br8CfSgRBmuMk4o,ipfs://QmQRkEdGCcQtEuJDXPgDzT2dFRciPcSYxJ7TxprtskGGgZ,disabled,Mandala,Wilder.Kicks,Blue,Steel,Blue,Resin
0x8547bd96638af418ceba3c621b22d3bf0cb5ee5cd6087505429c9407418d5cbb,wilder.kicks.airwild.season1.82,Vivid Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmXwRuDvUzWYoqiWhjEz1NRYturoiLP7GFCDUP4yqvH9HL,ipfs://QmcwgN1TZ5HrWQV7g1ihtMRWFiaSv2HBDfsvrL7piLHKXU,disabled,Momentum,Wilder.Kicks,Black,Resin,Purple,Steel
0xc45a7d67f35d7fecfe37c68ad0dc5136b6b04d0ef64a93d9a5070ab8bad326e6,wilder.kicks.airwild.season1.83,Meow Metashroom,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQhug8bkmzjxmuvHbJsxbvPM5RjPnRtVXdd73vehCbceF,ipfs://QmTWT87CEMvntBWpJJQMpGBE8chBwFnZoiWX2utohxaM6p,disabled,Metashroom,Wilder.Kicks,Black,Glowstick,Yellow,None
0xde7b327729048ecfb96823032f703e0039627bea7e760e921206ecfce876971b,wilder.kicks.airwild.season1.84,Bedrock Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQ893UBTeQp15qh1arrYsrVmw7xZYwp3kT4owCGXforf7,ipfs://QmVPUUmWN1q5XasFTMAaeddwrctrzpNGrVmNPFFx474PXY,disabled,Ribbon,Wilder.Kicks,Black,Glowstick,Mist,None
0x7a8a52d74bfa95798bd90e4503eccab193d01c4d1d36cb5c4ab480abeb8d2fde,wilder.kicks.airwild.season1.85,Fortitude Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZZoJHnc28FAzGSsEimkt6pHCR5HxdcvuY4GDUYDJzYTK,ipfs://QmPgxpCQ7osm1opyCwa9KRW23ner4dZGN5S6oq5Rwcu6rc,disabled,Fear,Wilder.Kicks,Blue,Resin,Purple,Steel
0x3a368174fa16051909ebc66f8c29eac0610ae64aca7208edbd32c7545acb34c5,wilder.kicks.airwild.season1.86,Chain Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmW6psHNo8uNBG1Skm4L3fHzgMAyTv9mjQs1MMZ24mPNf9,ipfs://QmVwYgSMg36nFQnhCAD7vaQvk4SqUtDDxDPcbB4roe8Dfs,disabled,Ribbon,Wilder.Kicks,Mars,Steel,Mars,Resin
0xd30e6c21c49ccf6d2cc00c9ca8aafb58cec3d7195d0b2a47d0d66d57af9bf009,wilder.kicks.airwild.season1.87,Og Frosties,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmaxBfUJUX4HUDen6g259oucjziANwFs47K87n3YqsE7HT,ipfs://QmQbLHgzsLPDTYhsB2SD44yFakMXJBvUT7D4kCYdk5CxvT,disabled,Frosties,Wilder.Kicks,Clear,Resin,Rose,Steel
0x05d732eb0489688aab1c9aea14781f6678eacff2346eeba18f0bf683b5df6905,wilder.kicks.airwild.season1.88,Concentric Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmTwdAj2Coh1LCRGPuyvTshGWXn2P4bS77bgvZka5BPC9V,ipfs://QmT6vDy9TG8ogBsTcjs9L7nK1h71mcx9pCw5GjhFgimyEM,disabled,Fear,Wilder.Kicks,Purple,Resin,Purple,Steel
0x2b34f5c6087acbc7ead06b672dfd3e9c7497ed396b7317f4e9235eb6d3d63840,wilder.kicks.airwild.season1.89,Mist Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmTo1Wn7RqA89ksQTP8EpNv6vbZSBVA3d8XyVbX1BdMqxP,ipfs://Qmbu2wGwd3bAkzffkYAWADS4gJEEnjr15pXnrKBTssiksB,disabled,Zero,Wilder.Kicks,Black,Resin,White,Steel
0xf0884a7b6b2333fedbaa1a3917ae82f54b9a06c1195eca51de5186b11400c40f,wilder.kicks.airwild.season1.9,Stream Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmVny1UGxV3ykE3AYpPhUuvhniVHUinh2R1nVLphqpuSvQ,ipfs://QmQNLm1GFHpDSHSfPT8276oPUchVFMbCj2RTm6exbYhHVJ,disabled,Ribbon,Wilder.Kicks,Blue,Resin,Purple,Steel
0x5ee6b35881f4beb1e78d9b21fcc3ece0f73b8666cf7d20b23f97230f0c6bf42e,wilder.kicks.airwild.season1.90,Soul Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQPi1iS8MfEfCAgn3vYbuZSqVKZMNPKWh5fA9cU7Qv9Uz,ipfs://QmdFEq3AHgkYfghzKDFjam58NDBrAUxZkfuZbNHhFjeeKy,disabled,Mandala,Wilder.Kicks,White,Resin,Mars,Steel
0x38841d94041ec179a702f77ce7ae554042f3afad9d4cef01781abb8ba7793780,wilder.kicks.airwild.season1.91,Valor Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmbGsDGyJKRXUdgdocAVR14btEvrPXLQJrHFCVBBPf3mMm,ipfs://QmXeYsdoUPnHSimSfYwths829SRrh11NCTLbcvf8FDaChX,disabled,Fear,Wilder.Kicks,Red,Resin,Yellow,Steel
0xe451edaf3da6223b7cab5535a1199b44bbf23f597d597055efaa72a56582abbf,wilder.kicks.airwild.season1.92,Centralised Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQNUZyh8fiXvnujL6BVEvdWQsbvNmeCpPsamTzHyZc4Qy,ipfs://Qmcq1Zza7AwriWoSayCr4wkWgouafzAKJ8ErLEmVgxP9rp,disabled,Fear,Wilder.Kicks,Blue,Resin,Blue,Steel
0xbeeb8ac031cc25892557dce51acd3450617e4003ecf2339a89d45e111da9d599,wilder.kicks.airwild.season1.93,Remote Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmYCG894SJyhFEPoqYcWLMnAbaSSUB5C24ZfG2XVeXZxUX,ipfs://QmVG8Nr1UhDFKFTSsgDfVrQio1ffZXYrHrpsdUwerfGmAy,disabled,Ribbon,Wilder.Kicks,Red,Resin,Yellow,Steel
0xaa3a5fe83ff4e92bd4ce7820672c7dd20cb2fa685d01132a3d53ed4bd952d8ad,wilder.kicks.airwild.season1.94,Og Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmS8ERtJGPMkfPxHTKTRwh9f2As59CW6vXGFbb8aKJydqX,ipfs://QmSWJMTvxeMm7MnAQuxTXvRGKq9yY4HRjnevEoq4o4L646,disabled,Momentum,Wilder.Kicks,Black,Resin,White,Steel
0x0bc74c8e1bf5522f145be5fe8695bc26db5c29aa17cf086c80546af7dc531d59,wilder.kicks.airwild.season1.95,Force Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmSUrwquULFjckss5X5cwUwuVLRw41N3TnqWhn45sZLBEG,ipfs://QmRtFBqqi56gNcwj7ff7CkaDVdRb8HgoWd7LESQQ5Q6rcz,disabled,Fear,Wilder.Kicks,Black,Resin,Blue,Steel
0x28100c414a6aae04a3a14b7ed79892fcd55222097574fd845a9c79fe89709d9e,wilder.kicks.airwild.season1.96,Shield Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmYAUhWpTPPBEgh858VTSXrvXytiLAdhXQsCcwWGGejGDw,ipfs://QmbpWvsJ9aeMi6cKFzyTV421ehMHJECoHX7G2yhY7w4psD,disabled,Momentum,Wilder.Kicks,Black,Resin,Mars,Steel
0x7cc88272c363e078cf89234f9b310903832df6482ff10de21a9d961f2a14d41e,wilder.kicks.airwild.season1.97,Bloom Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmStfKNWwdHnJ7QyVHysJZGbGS7exN2pAjuQEtEkPJ4yiC,ipfs://Qma7CFBXheJSYZbCct4CVRj3bLePMrktfPRPC3JdvcsHCk,disabled,Momentum,Wilder.Kicks,Black,Resin,Blue,Steel
0x4fe0133c4000f7374b322b13f22615f7b39b67521e524582f1321ccb0305b244,wilder.kicks.airwild.season1.98,Unknown Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZbyqcAoMY6cWPLArCeHbHcNeZyF2y9XWgQiNTGnbWTFb,ipfs://Qmb3eh2iQxubShywgG46KCNa9oR6eNJkGJ2ChbcEm2kZbr,disabled,Fear,Wilder.Kicks,Red,Resin,Red,Steel
0xea58ddf3d435d00201428444114a7ff3c30bbc83d4f18808b67b441690d3ea6b,wilder.kicks.airwild.season1.99,Hypno Metashroom,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmXaYJMnF9FJyZRA7DTKrnWHx4JkRLLJXfH965gkVr5ysT,ipfs://QmUaBFrizUnKyrkCBgjQ8Gp7VvsQawubfyUzeFwsSzTuqL,disabled,Metashroom,Wilder.Kicks,Black,Glowstick,White,None
