tokenId,domain,metadata.description,metadata.image,metadata.animation_url,metadata.image_full,metadata.name,metadata.stakingRequests,metadata.attributes.1.Bonnet,metadata.attributes.2.Bull Bar,metadata.attributes.3.Car Name,metadata.attributes.4.Color,metadata.attributes.5.Environment,metadata.attributes.6.Headlight Color,metadata.attributes.7.Number Plate,metadata.attributes.8.Number Plate Color,metadata.attributes.9.Pattern,metadata.attributes.10.Rear Bar,metadata.attributes.11.Rim,metadata.attributes.12.Spoiler,metadata.attributes.13.Tire and Rim Color,metadata.attributes.14.Wilder Logo Color
0xe6c1a792a77a0211f2beb1cc1dbfd557dc946c371b66b47d21680f453c6127e7,wilder.wheels.genesis.10035,Worsche,ipfs://QmTmA6CExyUjGQu4BLXm5C5uSMcEYi1SmmRbQRUfiZr8Bu,ipfs://QmSr651XkxZYnjsrcBUBbqbx4qSsvt7EjoqKefk1iGUmEv,ipfs://QmSr651XkxZYnjsrcBUBbqbx4qSsvt7EjoqKefk1iGUmEv,disabled,Wayman W 2012,Stock,Stock,Worsche Wayman W 2012,Hypnotic,Red Studio,Cool White,0261 0166,Purple,Fragment,Stock,Stock,Stock,Blue,Orange
0xa75a3e489f47cd59583873854658fa3f51046fb6ed3e31eb730b44888de8300a,wilder.wheels.genesis.10036,Worsche,ipfs://QmQ5WY2xjcdEBpHuHZTnQoabkDbMgExQ4EtNAGH8nq7fp1,ipfs://QmZEVfCwgEst2sd6bwP43sLiamQ3M2WF9jW6ki5AkA2rZp,ipfs://QmZEVfCwgEst2sd6bwP43sLiamQ3M2WF9jW6ki5AkA2rZp,disabled,Wayman W 2012,Stock,Type 1,Worsche Wayman W 2012,Light Spectrum,Red Studio,Cool White,0209 0521,Blue,Rorschach,Stock,Type 1,Type 1,Blue,Orange
0x3954a7dafe2b87ec596fcd171d64dd74a5f4885b11da9eeae678f90b86d93e50,wilder.wheels.genesis.10037,Wesla,ipfs://QmaHttyCtVZY9Sa3Qp9Y1Xqomy1D7vKkrsuuccYfMZJRzq,ipfs://QmPqrWoKoUSFXbCMdrZzpozyi2cgfsdhzULk3yahntf9z5,ipfs://QmPqrWoKoUSFXbCMdrZzpozyi2cgfsdhzULk3yahntf9z5,disabled,Woadster Sport 2011,Stock,Type 1,Wesla Woadster Sport 2011,Red Zone,Purple Studio,Warm White,0134 0166,Purple,Equanimity,Stock,Type 1,Type 1,Orange,Orange
0xfcbd23bfec183ddfcea06fe40b22ad4303b14490424370719f6de9271b7d294e,wilder.wheels.genesis.10038,Wesla,ipfs://QmaxfjTywX41C5WDKpAtjFuV8hn6xGuczvrvvzBEb5NvZB,ipfs://Qmc7a4TpeJSv7kSD1jMQoJV5iYQnhw69Z8JE65MXdw1DCA,ipfs://Qmc7a4TpeJSv7kSD1jMQoJV5iYQnhw69Z8JE65MXdw1DCA,disabled,Woadster Sport 2011,Stock,Stock,Wesla Woadster Sport 2011,Red Zone,Red Studio,Cool White,0479 0995,Blue,Equanimity,Stock,Type 1,Type 1,Orange,Orange
0x4f1fc9b0855cfa4a7e7f04041849d197815f5a7a9b7f90a7cfed40be27b8c94f,wilder.wheels.genesis.10039,Wazda,ipfs://QmSoGGkDozK1uC8KeYReV2pmnd2nWooyWq7CPnCuwrbfdu,ipfs://QmcE6LEY6JzMXm7Bc3jtbe6s4zm17WJSVvw5jwtSTdbe5w,ipfs://QmcE6LEY6JzMXm7Bc3jtbe6s4zm17WJSVvw5jwtSTdbe5w,disabled,WX- WiritW Type 2002,Type 1,Stock,Wazda WX  WiritW Type 2002,Other Worldly,Blue Studio,Cool White,0097 0582,Purple,Equanimity,Stock,Type 1,Type 2,Orange,Blue
0xebc5d2c2aff48536aa0ed15ff9296869aeb9ead3e462f8f4bf9af9a069dd8b3e,wilder.wheels.genesis.1004,Word,ipfs://QmPcf3rMmg9Eb7QUiTGEHP87ZPQDdP26j3ffMjgKZko7gH,ipfs://QmcVhRMwAdoT5jLf3zHwM834BDiwaneppcBcphDbfeCG3G,ipfs://QmcVhRMwAdoT5jLf3zHwM834BDiwaneppcBcphDbfeCG3G,disabled,Wustang King Wilder 1978,Type 1,Type 1,Word Wustang King Wilder 1978,Smooth Jazz,Yellow Studio,Warm White,0368 0950,Blue,Error,Stock,Stock,Stock,Blue,Orange
0x6d6578530ddc90d664772ad0e7df51c5810ad00b533d65724eb4b48d13b3d43b,wilder.wheels.genesis.10040,Wazda,ipfs://QmY3XZu1Pj6rKJb5vnUoQMfzeoBetk2CqPhxsyUHhqRQGf,ipfs://QmPZvvTDNg6pmfcDiiJS6xtqFPVQkmvTNHN1VUmVZU3NYF,ipfs://QmPZvvTDNg6pmfcDiiJS6xtqFPVQkmvTNHN1VUmVZU3NYF,disabled,WX- WiritW Type 2002,Type 3,Type 1,Wazda WX  WiritW Type 2002,Red Zone,Purple Studio,Cool White,0130 0413,Purple,Emergent,Type 2,Type 1,Type 1,Blue,Orange
0x4ed248dc71f1c52d7a404d3b26de68f000eed9373371cebe18708cd8d2f1fb6c,wilder.wheels.genesis.10041,Whevrolet,ipfs://QmP2fdbdSSwdeV2fGnvFNPt9BiNf9gt85rhxkfxkquQNHh,ipfs://QmR8phb8HEKKpX4KbbxPhcQ6i4VxfWztWywXKd78Ap4P38,ipfs://QmR8phb8HEKKpX4KbbxPhcQ6i4VxfWztWywXKd78Ap4P38,disabled,Wova WW 1966,Type 1,Type 1,Whevrolet Wova WW 1966,Peaches,Blue Studio,Cool White,0441 0051,Blue,Equanimity,Stock,Stock,Stock,Blue,Orange
0xa14db2ad70990452f65c1a688d2e87239c68703f3cac49552afb800a3cad5fc0,wilder.wheels.genesis.10042,Whevrolet,ipfs://QmXakDJdMjAnr95mVempjBnitSuWeqtbSXqvAikQHTNafr,ipfs://QmeQrA87rW9iQmVLhBi2rjptz5wEwd6WsQF2Aa5Cmk29km,ipfs://QmeQrA87rW9iQmVLhBi2rjptz5wEwd6WsQF2Aa5Cmk29km,disabled,Wova WW 1966,Type 1,Stock,Whevrolet Wova WW 1966,Lost Royalty,Blue Studio,Cool White,0030 0386,Blue,Equanimity,Stock,Stock,Stock,Blue,Orange
0xf39e53fb26acafd36d293b71bfcfb2c912709f4700b3b126212041493bc1f637,wilder.wheels.genesis.10043,Whymaan,ipfs://QmTAwf94jhksXRsTTaikrXVrqr3EhfdU2M5VXjaGP7cxm2,ipfs://QmcU6CgE7xst6LpsFcB3BYJ4FzRs9HfQFdgP79ZGRHoaNM,ipfs://QmcU6CgE7xst6LpsFcB3BYJ4FzRs9HfQFdgP79ZGRHoaNM,disabled,WT W5W 2010,Stock,Stock,Whymaan WT W5W 2010,Peaches,Red Studio,Cool White,0201 0647,Blue,Equanimity,Stock,Stock,Type 2,Orange,Blue
0xaa40cf01ca0801f116701dabb995bf88f380be8ce056d2c84f6369a4bd4c5874,wilder.wheels.genesis.10044,Whymaan,ipfs://QmVfSGa7S9pHT3ssrJAyuCmjwq857VChokwjvdpQczsake,ipfs://QmansAANKzmVPsnf6tL6czJ9vVucbyGZGEewhheYDtyETw,ipfs://QmansAANKzmVPsnf6tL6czJ9vVucbyGZGEewhheYDtyETw,disabled,WT W5W 2010,Stock,Stock,Whymaan WT W5W 2010,Red Zone,Purple Studio,Cool White,0119 0725,Purple,Equanimity,Stock,Type 1,Type 1,Orange,Orange
0xf35d275847b0560a7797ed035d5363b1b2acf772397204a3008bf505994a640b,wilder.wheels.genesis.10045,Word,ipfs://QmavxzEzgV5nb8qZr2v31ncTpukv8LiYpVFq2tbTq2Shux,ipfs://QmewWc627opr8rGq6DjxfLsARFTfPoa4wuv74rqwNiL6aB,ipfs://QmewWc627opr8rGq6DjxfLsARFTfPoa4wuv74rqwNiL6aB,disabled,Wustang King Wilder 1978,Type 1,Type 2,Word Wustang King Wilder 1978,Sun Rise,Green Studio,Warm White,0513 0592,Blue,Emergent,Stock,Type 1,Type 2,Blue,Orange
0xe5b2929611a9f2f1960e932ec4bbbff47b022c4e824b7b269351c7f37a062c10,wilder.wheels.genesis.10046,Word,ipfs://QmXSeR4vZ7eTKjTpyjyrGnT7LrN9S6iJHNcjXJ9Rw4AUaM,ipfs://QmQve2e2t7dMNe4BjZxQtzTGCh6n7jg5Qknn21bazUjVWo,ipfs://QmQve2e2t7dMNe4BjZxQtzTGCh6n7jg5Qknn21bazUjVWo,disabled,Wustang King Wilder 1978,Type 1,Type 1,Word Wustang King Wilder 1978,Night Rider,Purple Studio,Warm White,0174 0689,Purple,Equanimity,Stock,Type 1,Type 2,Blue,Orange
0x77fdd46fef715b9fe9ec289255e4199a1c3f1dc8d2f1a66bb3c575a4e2a295e0,wilder.wheels.genesis.10047,Wston,ipfs://QmZvb5pynyUSCHxUuY3Kbvun86EqZb9twAzQFUzsqNSpPu,ipfs://QmXXo32Y7ZA6948CazGYUrEgNBoZD4eLQVcd7voLxyf7qj,ipfs://QmXXo32Y7ZA6948CazGYUrEgNBoZD4eLQVcd7voLxyf7qj,disabled,Wartin WW5 Wantage 1964,Stock,Type 1,Wston Wartin WW5 Wantage 1964,Green Machine,Blue Studio,Cool White,0019 0092,Purple,Equanimity,Stock,Type 1,Type 1,Blue,Orange
0x217d9ecd4910c30f2b4fb657081ce94fcca255856176f783c84c2706221a3122,wilder.wheels.genesis.10048,Wston,ipfs://QmePc7KSHmkWSvEg6UfYweN4pYbdiGiyJXLMyAzERjR8dv,ipfs://QmaBdE7prQrFwWd1QoZ9MQxUvsbYrBiXM8k6apsF7s1VDa,ipfs://QmaBdE7prQrFwWd1QoZ9MQxUvsbYrBiXM8k6apsF7s1VDa,disabled,Wartin WW5 Wantage 1964,Stock,Stock,Wston Wartin WW5 Wantage 1964,Lost Royalty,Purple Studio,Warm White,0470 0743,Blue,Equanimity,Type 1,Type 1,Stock,Orange,Orange
0x7d6611321ef8aa8840f719d81b77e9886854497946e3a46369e678cf6601d22e,wilder.wheels.genesis.10049,W1,ipfs://QmQ9hAa2KBCBMpeXYuQL1gPaZoTrQBg76BC4khu7kZwwbT,ipfs://QmVpH5es64Ww8G4g8YtRvJBkHRY4htJnnacoZuKzJw1stp,ipfs://QmVpH5es64Ww8G4g8YtRvJBkHRY4htJnnacoZuKzJw1stp,disabled,Wercedes W08 2017 ,Stock,Stock,W1 Wercedes W08 2017 ,WILD Punk,Pastel Studio,Cool White,0857 0242,Purple,Equanimity,Stock,Type 1,Stock,Orange,Orange
0x34644d2efeeebd3833e9ed6ad8d6cb69c43dba7408e79283ea94e58a6577f5da,wilder.wheels.genesis.1005,Wercedes,ipfs://QmVgGt7ioebNaccbTyhd8GjYNppa9CwmcZMevnvyVwRLPS,ipfs://QmUpA2UAiVhT6u5BfJcGQpVfenkaTwFR43soYei94e9pb1,ipfs://QmUpA2UAiVhT6u5BfJcGQpVfenkaTwFR43soYei94e9pb1,disabled,W-Class WMG 2008,Stock,Stock,Wercedes W Class WMG 2008,Dreams,Blue Studio,Cool White,0086 0211,Blue,Frequency,Stock,Type 1,Stock,Orange,Orange
0x4428edb286747f4e279c8e880f9bca768b055bffef3bd7d1a7f8e33fe864c334,wilder.wheels.genesis.10050,W1,ipfs://QmVqXoKb9vjVj55vGLyRZvuwvWsfWi2xM8Qdq4C2ddfrWJ,ipfs://QmSrL6dxNXDpzPLksFZZgj5K54R3oBH1mK1SEbQQCcRrzy,ipfs://QmSrL6dxNXDpzPLksFZZgj5K54R3oBH1mK1SEbQQCcRrzy,disabled,Wercedes W08 2017 ,Stock,Stock,W1 Wercedes W08 2017 ,Peaches,Blue Studio,Warm White,0055 0210,Blue,Equanimity,Stock,Stock,Stock,Orange,Blue
0xf61a833215e4f6c1947ba8c284d07948e2fe5342ed230331e2e0bcb04bbe037b,wilder.wheels.genesis.10051,Whelby,ipfs://QmamHFxVbFBywFC8US7ZUh9ttmz4nChmnzmC3eSG1ECG2S,ipfs://QmcvJUZt8n1RYb3co4FYJMkoujF3w5xbtAqUz3URDgMokM,ipfs://QmcvJUZt8n1RYb3co4FYJMkoujF3w5xbtAqUz3URDgMokM,disabled,WT-500WW 1968,Stock,Type 1,Whelby WT 500WW 1968,Other Worldly,Green Studio,Warm White,0917 0089,Purple,Equanimity,Stock,Type 1,Stock,Orange,Orange
0xf77611d7bd30da836def8b2ba60a0b5516422627df5a0c5ca42d83c7e113a647,wilder.wheels.genesis.10052,Whelby,ipfs://QmVdX5qg9gN3ym9gzj7BepjqHSyx9Dk1hWg89fqQVpfoNb,ipfs://QmWbff7gtPdaj42GGLpSzrR2TTubw2fKZN2FyudY4qExdt,ipfs://QmWbff7gtPdaj42GGLpSzrR2TTubw2fKZN2FyudY4qExdt,disabled,WT-500WW 1968,Type 2,Stock,Whelby WT 500WW 1968,Red Zone,Red Studio,Warm White,0262 0358,Blue,Emergent,Stock,Type 1,Stock,Orange,Orange
0x0434e7f6243213c8506093181a96f9b9cc7a1bf97ce3406c59fb1e9f045db2a1,wilder.wheels.genesis.10053,Wesla,ipfs://QmaGtuaHkWvUQg7BcEtYrkcr8M4M3aGdSh8AVFXT23WcHy,ipfs://QmNt4Fgw87obdJJN8M8XzJZcCELepJnTT1mSNz4zzFpHs7,ipfs://QmNt4Fgw87obdJJN8M8XzJZcCELepJnTT1mSNz4zzFpHs7,disabled,Woadster Sport 2011,Stock,Stock,Wesla Woadster Sport 2011,Cotton,Blue Studio,Cool White,0411 0020,Blue,Solstice,Stock,Stock,Type 1,Orange,Orange
0x85cfa1b112c87ffd7ed641c1934e2ea5b156dc49ad5b0b9c29432a123edc0696,wilder.wheels.genesis.10054,Wesla,ipfs://QmTn9LvEQsdHxGPef8ie5u1kUgbQQu7Wshzdk17WeLWHkx,ipfs://Qmdqz1Vhe7wR3sxyQ7Q5hZdmLrRtoRTy8GTP5YVCSSNJ3Q,ipfs://Qmdqz1Vhe7wR3sxyQ7Q5hZdmLrRtoRTy8GTP5YVCSSNJ3Q,disabled,Woadster Sport 2011,Stock,Type 1,Wesla Woadster Sport 2011,Red Zone,Blue Studio,Cool White,0044 0336,Blue,Solstice,Stock,Stock,Type 1,Orange,Orange
0x000970076010abf2428500d3f11bc7389cb74e5e5925a64f5bbf2342b00eec18,wilder.wheels.genesis.10055,Wambo,ipfs://QmaNwuEW4ChcFbmrZr1V47eajz3BK7LsvhFa7n3WJU2V66,ipfs://QmTspMgRdeGJwzx3B5TME6vScoqGUbZuFAzxq8n7udgUUK,ipfs://QmTspMgRdeGJwzx3B5TME6vScoqGUbZuFAzxq8n7udgUUK,disabled,Wountach WP5000 1988,Stock,Type 1,Wambo Wountach WP5000 1988,Sun Rise,Blue Studio,Cool White,0069 0802,Blue,Equanimity,Stock,Stock,Stock,Blue,Orange
0x33b182c315c1fdf197eb30f9b86e99381339c07f06348dd99d272cc0cd4cefdd,wilder.wheels.genesis.10056,Wambo,ipfs://QmZD5uChtQz9GyD8KUHZqxdtyPUfVLjsyj4s493dVY1jR9,ipfs://QmXQgsL2nCxefszSvnkUhfzS7wcVnvtmqDQ6JQNGz7duaq,ipfs://QmXQgsL2nCxefszSvnkUhfzS7wcVnvtmqDQ6JQNGz7duaq,disabled,Wountach WP5000 1988,Stock,Type 1,Wambo Wountach WP5000 1988,Purp,Purple Studio,Warm White,0156 0245,Purple,Equanimity,Stock,Type 1,Type 2,Orange,White
0x7681c9f75974e914695889abf2b0bb5537e65ef825cec368eceb8d7d426ed83c,wilder.wheels.genesis.10057,WangeWover,ipfs://QmXV2Z9LTctQUXSgdZmRho173jPs8k9jQwkSFE4HypzAQW,ipfs://QmVAgoBLkjvU6sAivansznovXt3KR7DVPAJosdWXHimmJt,ipfs://QmVAgoBLkjvU6sAivansznovXt3KR7DVPAJosdWXHimmJt,disabled,Superwilder 2008,Stock,Stock,WangeWover Superwilder 2008,Weird,Blue Studio,Cool White,0435 0289,Blue,Emergent,Type 2,Type 1,Stock,Blue,Orange
0xd5060db00fd9ff89dcd49c47b7f81909c686efb58a6fcd31955ecba40e036d24,wilder.wheels.genesis.10058,WangeWover,ipfs://QmPY1yxk2XDLnfNVCgfq2Qzx9UttqZcjAU3esHD1uq3Wsu,ipfs://QmRgVDew43ML3aBpTZ9FofEKEhn1gm7m2KLZZBbiQfW1po,ipfs://QmRgVDew43ML3aBpTZ9FofEKEhn1gm7m2KLZZBbiQfW1po,disabled,Superwilder 2008,Stock,Stock,WangeWover Superwilder 2008,Weird,Red Studio,Warm White,0267 0965,Blue,Thunder,Type 1,Stock,Stock,Orange,Orange
0xa5dec89a51a689ba1027cff2fd0d22b20eb9bca529a8894df134dc50d16da444,wilder.wheels.genesis.10059,Word,ipfs://QmcchQuvZKHY2TBvqHZDpiEiQegyJrjestpA4b79dpDaaV,ipfs://QmV4ArSedUwbQC5stY4WZ77Uhn6oFpib9LUvUcW3bCDqHH,ipfs://QmV4ArSedUwbQC5stY4WZ77Uhn6oFpib9LUvUcW3bCDqHH,disabled,Wustang King Wilder 1978,Type 2,Type 1,Word Wustang King Wilder 1978,Lost Royalty,Red Studio,Cool White,0290 0298,Purple,Equanimity,Stock,Type 1,Type 1,Blue,Orange
0x8051ea059f9cdf9dfd48b8fdeb43ba0597e2edd02bed0d3d5e27fcdf97bf6700,wilder.wheels.genesis.1006,WangeWover,ipfs://QmfHVHCrPJ29XgPEZwfbreaLXQVL1Uw6Ws92wCyvAvKg2E,ipfs://QmbyUzNrEMa8icNc5zixvu5P3UVNr68Uk3t6XzvKMwAq3s,ipfs://QmbyUzNrEMa8icNc5zixvu5P3UVNr68Uk3t6XzvKMwAq3s,disabled,Superwilder 2008,Stock,Type 3,WangeWover Superwilder 2008,Transition,Purple Studio,Cool White,0159 0082,Blue,Graff,Type 2,Stock,Type 1,Blue,Orange
0x40b11ab7e67d37c0834b49ccf4e5fa3448ef5599cb3a4abd89e0029153049861,wilder.wheels.genesis.10060,Word,ipfs://QmeT6Vo7v29yvWGW2GDVcsio2kowniaRGJ7wjRGHKUWJQo,ipfs://QmXhuBi91LkGS9ArbNpTmBNKfGZQeThV8UfDKNzY5oTn9d,ipfs://QmXhuBi91LkGS9ArbNpTmBNKfGZQeThV8UfDKNzY5oTn9d,disabled,Wustang King Wilder 1978,Stock,Stock,Word Wustang King Wilder 1978,Deep Blue,Purple Studio,Cool White,0122 0365,Purple,Emergent,Stock,Stock,Stock,Orange,Blue
0x54d25c6bec8fb8ec9826a612736e1fd5bb2de431c3aedb7d008982a40f202c6f,wilder.wheels.genesis.10061,Worgan,ipfs://QmQMX5YVDu4kKrQNijPuqd9wmJzukMx5az3cXvUGk9TaJS,ipfs://QmaPXdxsQYMyPiGJMmSGVm4rxMYSZLCnjvtZstTQYxkCQm,ipfs://QmaPXdxsQYMyPiGJMmSGVm4rxMYSZLCnjvtZstTQYxkCQm,disabled,Wero SuperSports 2010,Stock,Type 1,Worgan Wero SuperSports 2010,Northern,Purple Studio,Warm White,0155 0528,Purple,Solstice,Stock,Stock,Stock,Blue,Orange
0xec3e68a13d05b2a05cce1791398c576f49a0e33c70cac1c3fc9ae6a0d4a89195,wilder.wheels.genesis.10062,Worgan,ipfs://QmdrPKzUYK2stC1Ka4ShBWPVvEcRMxxfniTpqgrk5JSc1L,ipfs://QmZURRAKgQ4FdhaeKfn4QTsw33rpNQP2tF6bCh1KVQssVu,ipfs://QmZURRAKgQ4FdhaeKfn4QTsw33rpNQP2tF6bCh1KVQssVu,disabled,Wero SuperSports 2010,Stock,Stock,Worgan Wero SuperSports 2010,Other Worldly,Red Studio,Cool White,0248 0772,Purple,Equanimity,Stock,Type 1,Stock,Orange,Orange
0x3704359d0f5fd983d69a583f6b8d1716a8719a46d082c3e00a0201647af205a9,wilder.wheels.genesis.10063,Wodge,ipfs://QmbSzpfy9DmYrYR4FMbZau2QLRAEyNJwR2PtixZkW1rTFZ,ipfs://Qmc2bTZgwEjnVst4kfU5dD6u1oFHAd898FPHkwsLwbiKbW,ipfs://Qmc2bTZgwEjnVst4kfU5dD6u1oFHAd898FPHkwsLwbiKbW,disabled,Walanger WT Wemi 1970,Type 2,Type 1,Wodge Walanger WT Wemi 1970,Deep Blue,Blue Studio,Warm White,0082 0874,Blue,Lefty,Stock,Type 1,Type 1,Blue,Orange
0x9f062de221de97f71e2ca3a7e616815218603d72bcf810f25b75e7c18e3e34ff,wilder.wheels.genesis.10064,Wodge,ipfs://QmVDqdH86capyk7Ld5vjwCMAWUNsd5DQxygfoiYr6RroKg,ipfs://QmeLrLT7xSgZqVpTdqACaPc7TqsruG8uP9HQAjNSuKC9Xm,ipfs://QmeLrLT7xSgZqVpTdqACaPc7TqsruG8uP9HQAjNSuKC9Xm,disabled,Walanger WT Wemi 1970,Type 1,Type 1,Wodge Walanger WT Wemi 1970,Purp,Red Studio,Cool White,0205 0309,Purple,Solstice,Stock,Stock,Type 1,Orange,Orange
0xdda507e499fc605dceda625d16b80bcc68cc5bafe9fc58b8e756ea21f087e5a6,wilder.wheels.genesis.10065,Wambo,ipfs://QmfTx8C1BE3ZsjFtPK1D9RLScPjVGz9N1CwxyPigz8uhgT,ipfs://QmUhaH4znzbtmgQbcz793VUytMoLg2ctffU9v2y6DLuQ4o,ipfs://QmUhaH4znzbtmgQbcz793VUytMoLg2ctffU9v2y6DLuQ4o,disabled,Weneno 2013,Stock,Stock,Wambo Weneno 2013,Lost Royalty,Red Studio,Cool White,0247 0348,Blue,Equanimity,Stock,Type 1,Stock,Blue,Orange
0xdcbd1c9ce3bf774333b8db750e2bdadb37e43e271655023e8d4996213c90c532,wilder.wheels.genesis.10066,Wambo,ipfs://QmPbTwwyaMB4tn8pJyAuok5r4XXABUep5Adm675ihXBzrJ,ipfs://QmSgrt4QTBDt3e4uMUhNoPBYHLVjZPBkCaSB6pzWUZtdFV,ipfs://QmSgrt4QTBDt3e4uMUhNoPBYHLVjZPBkCaSB6pzWUZtdFV,disabled,Weneno 2013,Stock,Stock,Wambo Weneno 2013,Sun Rise,Blue Studio,Cool White,0089 0901,Blue,Lefty,Stock,Type 1,Stock,Orange,Orange
0x443abfc111ec5f7006e4c426b2fa7a317aa14346cccd5c7ad390b55105f3b59f,wilder.wheels.genesis.10067,Wugatti,ipfs://Qmd5SF1wNQC6PjsuG5RQ6z1d7V7bpGebBTtZeyC7RzipWz,ipfs://QmdbYH31U72mWZn28NioxzksovYmBbpgpBbGamSWqxUAjN,ipfs://QmdbYH31U72mWZn28NioxzksovYmBbpgpBbGamSWqxUAjN,disabled,WW110 WW 1992,Stock,Type 1,Wugatti WW110 WW 1992,Sun Rise,Pastel Studio,Warm White,0826 0007,Purple,Emergent,Stock,Stock,Stock,Orange,Orange
0x2d4f118d614164afb57faf127a0f5e9c7740e53f03f034c190b3b1d07d5ca4d0,wilder.wheels.genesis.10068,Wugatti,ipfs://QmU87sWcXoLczzJcvsrhA9crYE9seNZKHusLoTuQYrYwCa,ipfs://QmQFcJtx51JAqDY2AbS66THpVdDAgciaStVHMCyz4crnUZ,ipfs://QmQFcJtx51JAqDY2AbS66THpVdDAgciaStVHMCyz4crnUZ,disabled,WW110 WW 1992,Stock,Stock,Wugatti WW110 WW 1992,Lost Royalty,Blue Studio,Cool White,0014 0375,Blue,Equanimity,Stock,Type 1,Stock,Orange,Blue
0x03e2546f61479eac836e8a2bc967bda9deda3cd0b1ffa59f3b34d9c350df5654,wilder.wheels.genesis.10069,Waserati,ipfs://QmUmxN7owwF2aux5LTi1qihuyLVC7hptMNQKFSNT2yi4x2,ipfs://QmY9w67oQq74GVHGU91L1VsgHWZJYsq1VzGzyNxW5Mcthz,ipfs://QmY9w67oQq74GVHGU91L1VsgHWZJYsq1VzGzyNxW5Mcthz,disabled,WC12 2004,Stock,Stock,Waserati WC12 2004,Purp,Blue Studio,Warm White,0064 0294,Purple,Equanimity,Stock,Type 1,Type 2,Blue,Orange
0x94a0ba9bf9afc889650875d4be5b322bd42f42dda00d57bec65cce8ea9e16c07,wilder.wheels.genesis.1007,WMW,ipfs://QmS5R6o8qmbpZ2GamUi7jbLZ1ZvfuyMQAF25FKEKJo95Md,ipfs://QmVimxtdRdtdVLiuEuwiTPXocEdoJcDX9Rvw1UjYaDCCYf,ipfs://QmVimxtdRdtdVLiuEuwiTPXocEdoJcDX9Rvw1UjYaDCCYf,disabled,W1 Wallenge 1981,Stock,Type 1,WMW W1 Wallenge 1981,Smooth Jazz,Blue Studio,Warm White,0041 0346,Blue,Camo Hex,Stock,Stock,Stock,Orange,Orange
0x9debc8d289692f8df8572517e3fade60b71a585d139f5a00ce0b721d8934c3aa,wilder.wheels.genesis.10070,Waserati,ipfs://QmNjxCnV51GGVLSR8rB9xHtKGDCHoB6SkmiDweLYmdb1by,ipfs://QmX4r8YwgU2U4H9NdNixNF6r8MnBxDpKyrtr2B85DtHmsb,ipfs://QmX4r8YwgU2U4H9NdNixNF6r8MnBxDpKyrtr2B85DtHmsb,disabled,WC12 2004,Stock,Stock,Waserati WC12 2004,WILD Punk,Blue Studio,Cool White,0007 0083,Blue,Equanimity,Stock,Stock,Type 2,Blue,Blue
0x6536ef90bb0268e251314d1e2e18f3eb42dbe6361e526a5fe9e5c75bb2367611,wilder.wheels.genesis.10071,Wentley,ipfs://QmTw3UYjt5yUeZubjYP7Lt7C4PWFLihn7Sr5q7QpkoLKfi,ipfs://QmNrrV9ivswxZLYK46yWqp9i5xmfYLQM96wKpc2E3zYMR8,ipfs://QmNrrV9ivswxZLYK46yWqp9i5xmfYLQM96wKpc2E3zYMR8,disabled,Wontinental Supersports 2010,Stock,Type 1,Wentley Wontinental Supersports 2010,Lost Royalty,Red Studio,Cool White,0299 0552,Purple,Equanimity,Stock,Type 1,Type 1,Blue,Orange
0x4923a388ffd0aea312f37fd1ef412603420eb7f4e187056397891a4ec97b7804,wilder.wheels.genesis.10072,Wentley,ipfs://QmddVWMqfeXhm1vnfJZDEqV9iHvCb6PQGaDf9MKBgPKPrk,ipfs://QmccNJNbsXY7rqkQUwzUQ5KWXjqvBKkAf115GkDxnU6DGM,ipfs://QmccNJNbsXY7rqkQUwzUQ5KWXjqvBKkAf115GkDxnU6DGM,disabled,Wontinental Supersports 2010,Stock,Type 1,Wentley Wontinental Supersports 2010,Other Worldly,Red Studio,Cool White,0256 0923,Blue,Equanimity,Stock,Stock,Type 1,Orange,Orange
0xa53c272c291c08bf2beebb347e13678edf836538de7b2e4a3f8e7e41f3222a0c,wilder.wheels.genesis.10073,Wambo,ipfs://QmNqJFRrzD7qSqWHbjcSmGFYjaQY9Vs2VBErrmh5AaKYuG,ipfs://Qmbpaootuemz9HJS7WtDCS3DqVFrjefdKVD462FfjATRP6,ipfs://Qmbpaootuemz9HJS7WtDCS3DqVFrjefdKVD462FfjATRP6,disabled,Wountach WP5000 1988,Stock,Type 1,Wambo Wountach WP5000 1988,Forest,Pink Studio,Cool White,0610 0448,Blue,Emergent,Stock,Type 1,Stock,Blue,Orange
0x64ed4e7c72e6eff1ff9c14af9a7f499f8500b75d0b516fb58ac9edcdfcec4064,wilder.wheels.genesis.10074,Wambo,ipfs://QmPZcdvriKPTKJeJi61YxN6W597iE6NcUmmnR5ipALF23U,ipfs://QmX5UKKApVsEcbTWANTjC9BjrhLA9nHEku4Vx42VnEJe1t,ipfs://QmX5UKKApVsEcbTWANTjC9BjrhLA9nHEku4Vx42VnEJe1t,disabled,Wountach WP5000 1988,Stock,Stock,Wambo Wountach WP5000 1988,Purp,Purple Studio,Cool White,0183 0799,Blue,Emergent,Stock,Type 1,Stock,Blue,Blue
