tokenId,domain,metadata.animation_url,metadata.image,metadata.name,metadata.attributes.1.Bottom Fairing,metadata.attributes.2.Chain Cap,metadata.attributes.3.Color,metadata.attributes.4.Exhaust Pipe,metadata.attributes.5.Headlight,metadata.attributes.6.Number Plate,metadata.attributes.7.Pattern,metadata.attributes.8.Side Fairing,metadata.attributes.9.Speedometer,metadata.attributes.10.Top Chassis,metadata.attributes.11.Wheel,metadata.attributes.12.Wheel Fairing,metadata.attributes.13.Windshield,metadata.description
0x4cdc449f65e8136d4c7d1bbaa04d0987a9b3c117a4c0a8f85cbbf9a30b5b377c,wilder.moto.genesis.1038,ipfs://QmaSLpPyKpNSY2TrBWGRzV69kAkt3MtN5hVVnMPS6eYWu8,ipfs://QmSnGB4UsuUjCeyjakExtiSkgQmFNpS9kFwAyLbM7L7P59,Moto #1039,Type 2,Type 1,Rayne,Trifecta,Base,ZS-205,Static,Type 5,Mechanical,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xfae7f978cec0c7634bd9b00ed946229a00ea2e09ef1c34280a68c727fd4636e7,wilder.moto.genesis.1039,ipfs://QmcBvgzxegRcD5eufiNCCAL8Rwaz7Pm1E11rrMABPs1XBh,ipfs://QmYs1HYSE9GtYjf4iePSV5ZiyYSVEE9C86QNSpcSqhxn1i,Moto #1040,Type 7,Type 2,Hypnosis,Solo,Base,VR-256,Static,Type 1,Mechanical,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xb068ca4e2ebbc2b82a79ded57f4abfa516287e92c2b4205e33b3f5271183d041,wilder.moto.genesis.104,ipfs://QmU71gKzbYxm1YsyHFqCrbCBQBhgkCgNAd3CkMkwz6jAGv,ipfs://QmacHoZqYBGSeSGPnLcehWxcBcHw3xVfoBwdWMczvh3o3B,Moto #105,Type 7,Type 1,Hypnosis,Solo,Knight,ZZ-153,Vibration,Type 2,Sidecar,Mechanical,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xb7c453fbb0fc6b21515d15102b303c7b5a5a482030d80fc93395a75ad3dc3b7a,wilder.moto.genesis.1040,ipfs://QmdSdHWwGg9Rjw2j1HnZjGWSkxWAhKFxY76LU59Eq8Tm6c,ipfs://QmSNTMY4fm2C4jMwNGik4jxTnioWHxsKRT2TSc1MijEuA4,Moto #1041,Type 2,Type 3,Heavy,Solo,Cyclops,MM-926,Quad,Type 4,Mechanical,Hover,Turbine,Type 7,Type 2,"The ultimate Moto. A futuristic design that can fly like Wilder Crafts, dominating the skies of Wiami. Experience unbound exploration of the tropics over land and water as the air becomes the new normal."
0x9bef39b045ed33af67aa14871bad6bac0f5bce0570b160b1635bad3aa0f14922,wilder.moto.genesis.1041,ipfs://QmZgHzfRwwCBTByaizS496qgsvXDi2jzkq6UdZVyF2CPJi,ipfs://QmQq47Y9aExACyojFwnrJJVPVDei2toCXD8ZQACaWSQMz2,Moto #1042,Type 5,Type 1,Flo,Trifecta,Knight,VR-707,Static,Type 1,Mechanical,Cruiser,Paddle,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x66a75d992ddae92c46aad81c30dc57cbfc71652b723da83ebaedbbf4d3b8f69c,wilder.moto.genesis.1042,ipfs://QmQ7tPGeNsw7mCK4GMxmS6wqP1jgfJ5yJHfKydanskLTKt,ipfs://Qmb7mt3bNPJ6bNBfxGGRgPYftvcqbzzaVbZYzxobU2ffSm,Moto #1043,Type 3,Type 1,Q,Solo,Base,ZZ-678,Static,Type 2,Sidecar,Mechanical,Sport,Super Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x9616a36f2f0a6932eb34e71cbfcbf792906b14679fa092beca2397ae12129887,wilder.moto.genesis.1043,ipfs://QmZid2o2wuhrcAHcqxqNiQsFy4aD37KtkhbHFTXw5LdQwg,ipfs://QmWsPx1Jj1diLg7QwNrYahKYrVxjSoHY8UsampiPwx3Z4u,Moto #1044,Type 3,Type 1,Rayne,Solo,Enduro,WW-634,Static,Type 1,Mechanical,Cruiser,Dirt,Type 2,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x54fed79e3a6dd28e43591bdf0d278af9c959988dc4be9db342291c3b995de7ce,wilder.moto.genesis.1044,ipfs://QmRH1Q64LFsm3Zz1qZiWf2YH9mLi6oT78Ds676CXqy6WZ2,ipfs://QmWDApSQAFx7KFwdb6LGRM1G49QvVMEULnaXYQCYBRDTV4,Moto #1045,Type 6,Type 1,Hypnosis,Solo,Futura,MM-483,WILD,Type 1,Mechanical,Exotic,Bladeless,Type 5,Type 2,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x0338e5b5ff736c8f5b2a05303c62eec6c7f71aeba9de65c4be9e0cfcc14e95c6,wilder.moto.genesis.1045,ipfs://QmZDq1nit7xi5fQdLfDSpZsoRqxiYbP4FbqRBocyobsyFm,ipfs://QmdkQXDtP52XNFfH2i3fgvHgVYqX3UghQaa6jQubK8iMFj,Moto #1046,Type 1,Type 2,Rayne,Trifecta,Knight,ZZ-619,Static,Type 4,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x286c39b8dbf13de0601ded778d04b65b726e84395273649d3ed03eba808f20e8,wilder.moto.genesis.1046,ipfs://QmfYR418GsNgMTMMXdfyEebyvwujA9NLUnVGBRbFT61yXt,ipfs://QmT6BQ4QbGQRjmCNtY84A8ov2hnDoEFG5NrDnc7A8fM3Fo,Moto #1047,Type 4,Type 1,Hypnosis,Stacked,Base,ZS-622,Static,Type 2,Digital,Cruiser,Dirt,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x202fd9b723090913da566316d911624883de69d2a25242bad5a7e3c2093c5f21,wilder.moto.genesis.1047,ipfs://QmRzK9P3SMWzKEN2pkVxpdAh5i7AbarQY1afwstczbhtWw,ipfs://Qmc8wpsbHZxpdYVfH9nNhMv2SPWYBSzAmGHPMe3duNdont,Moto #1048,Type 7,Type 1,Paradise,Solo,Base,ZS-228,Wonder,Type 4,Mechanical,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x452ee73e6277296d4882f57dcd568857b3e9cb5fdb57500420738fb2e12c8720,wilder.moto.genesis.1048,ipfs://QmPMngjmZaKEYAnVCpDCdkj8Pu99ZsZQcUKyHNG1Ec592L,ipfs://Qmdzh1hZAs7YweuFTh6rKNX99xwYdjScBDkdigLDQty9xs,Moto #1049,Type 3,Type 1,Hypnosis,Solo,Sport,MT-824,Static,Type 2,Digital,Sport,Hyper Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x279c88b213e9e1e4977102a5d7169f3d60e24b3729e5b477f356991f94fcf16a,wilder.moto.genesis.1049,ipfs://QmZ3E76uhpGsMzFZiPPz8hvA8j1R4FiP82PiWuPXNQhvkz,ipfs://QmNzrxL6egk7XFdqfW2PxLvoGEyS2w6k3WAC5HMZQAj5rc,Moto #1050,Type 4,Type 2,Hypnosis,Trifecta,Sport,WW-250,5D,Type 2,Digital,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xed6beedf17b6c3e0d2456feb22f737752fce6f70879da7b0d830b40958c43e7e,wilder.moto.genesis.105,ipfs://QmVZef6wHTMVVZxsj8XB4yUjSYDHBEVoytdqcygiebfejC,ipfs://QmTwdJ6e5e6y5Fi4WeKsGSPT6BxqSeWq1KkHikvcWoAReH,Moto #106,Type 5,Type 1,Flo,Solo,Base,MM-354,Static,Type 2,Mechanical,Sport,Super Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xf65364c30fb1bc0785ec0a26776a03bbe57715501028bd0bf7eac79a1bcfff87,wilder.moto.genesis.1050,ipfs://QmSBKf3fsunFmkmir3SsLZMU2VBCq9wkjs4DvcowV97hJn,ipfs://QmcvtLpnb4Dy6yxbV7t4bUZ5Uv1rBUPB9GMJACokQaFBiD,Moto #1051,Type 4,Type 1,Paradise,Solo,Enduro,WM-509,Beam,Type 1,Mechanical,Cruiser,Dirt,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xdf5becabde77b5bf9c056bfd0e30e570efe40383f6893c284aed89a8a16ee719,wilder.moto.genesis.1051,ipfs://QmXG6J5NNGJrsSUw3cRfsup2wBYCrXGLEd5abdkJ4E9bvy,ipfs://QmV53FCk2PE9bQoQhNERcoiPgsA5NfEAwozfQqJAYEjkfS,Moto #1052,Type 7,Type 1,Rayne,Solo,Base,VR-347,Level Up,Type 1,Mechanical,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x7a04558d04b557c6d148fbc0867e167a26cdba1e7ab440501f746cd66bcb6ca0,wilder.moto.genesis.1052,ipfs://QmNwsjdJTs3ebnKJ4uL7VRBCDL38rGqyeyZRsDzRB948uf,ipfs://QmandcNouhiiuMF37Qoz2WPoyb5rNTaxeVhNrNkKyYkrQy,Moto #1053,Type 6,Type 2,Rayne,Solo,Knight,MM-510,Nested,Type 1,Digital,Exotic,Bladeless,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x1f121f31b8ba0598c9db7fbe5acf5dde3a4eac17171c93068acc0c926c2709b0,wilder.moto.genesis.1053,ipfs://QmRpX21WomdcpxP3tUFUFqfkLXviCJxE23B48uJDDEqTfh,ipfs://QmWAdrs8Ye3Fji5QEMtrfuEBQMc9sUYt3nTZL4g2mzHpr6,Moto #1054,Type 2,Type 2,Paradise,Solo,Base,WW-580,Nested,Type 1,Mechanical,Cruiser,Dirt,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xdf6383ba02b2c4656236482d893a640dc1db1e249d4799724668cc0ed17ffeff,wilder.moto.genesis.1054,ipfs://QmfSXbJhyHbL98sk9pewx9KTpEtuyCkyoQpzNe9Qs8QaDS,ipfs://QmPxM5gPtf8onW36bdnUXWNR5DS1boiqGSofR1UogBywB2,Moto #1055,Type 5,Type 1,Wilderness,Dual,Enduro,VR-898,Far Out,Type 2,Digital,Cruiser,Dirt,Type 2,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x38449df65ae174c8cc456776502a86a2e736ab1c66dbcc5d2e984e27a8cfed52,wilder.moto.genesis.1055,ipfs://QmbcRBSGRuAKG4eri5BT3dTWoD3MsCAtpCaowfzBdGjJ3g,ipfs://QmYAZWV1MNetvUeP9LtG2gXu8jQbuLoMSZ9AtDJL3CdDJW,Moto #1056,Type 1,Type 1,Hypnosis,Trifecta,Enduro,WM-361,Diamond,Type 5,Mechanical,Cruiser,Dirt,Type 2,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x126e6ef27b09c104ef11f152dd2a8626b392c0473cb1923f37413b7e6d71937f,wilder.moto.genesis.1056,ipfs://QmWr6uaFj5GAXGi84KjWXUfi5qF2iE9hp7AmsA5vLaaLea,ipfs://QmQJftZUw5FhYrvKadmBG2LHDsaNnf3GETJVMHGh38b4ZW,Moto #1057,Type 1,Type 2,Flo,Trifecta,Sport,MM-452,Distortion,Type 1,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xeb40e552fcb72c90551b2cfddc8e2f791301063ca1f4589134688abc3061f219,wilder.moto.genesis.1057,ipfs://QmfZmRGc2A1MM2YzL2cqXpgTLqTqVEBgEiGJkKfYda2toK,ipfs://Qmb5vsiADEL9Z6MMWo5peeDLPqq7pJj9VrfkucJaeRA9MP,Moto #1058,Type 5,Type 1,Hypnosis,Solo,Knight,ZS-591,Diamond,Type 2,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x03df310853044a0e646e64f7190c53e677618d90a8de6ae7bbf83e7291326abe,wilder.moto.genesis.1058,ipfs://QmSMnZ82zRq72b9H6w23uN76iCs52Dm3iEigiqZekhJBSq,ipfs://QmWPoBitvgy49vfhoX95vhoHmNshmcba9WuNaqUSG6kEwc,Moto #1059,Type 7,Type 1,Paradise,Stacked,Base,WM-820,Static,Type 1,Mechanical,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xa8d192b7803a48386064627067a9808c16d68bd6b3ab207db2ed4d8788f2c931,wilder.moto.genesis.1059,ipfs://QmTrdNZ9N3GXtEvfZhU98WsBXvw7XaVgkRZEFcEweTUEbd,ipfs://QmSnwyNFYSvRBXrY9YYW4Y1YTh1baeQxEmy6CoGaa1T4Yy,Moto #1060,Type 2,Type 2,Hypnosis,Trifecta,Knight,WM-799,Level Up,Type 1,Digital,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x3cccfdffb80c5a289e42b3cc0bc877ebb8a8ebb87b7693c36feaf5c9d5a782e1,wilder.moto.genesis.106,ipfs://QmabZLWj5zoEqJTT6BBbiuWx6WhXZXLnfxMy9kdtfM9eaP,ipfs://QmZvdGDYs8zbhosrNYQLugpB3jqvSLqKUkWqPVWbDnc7DS,Moto #107,Type 5,Type 3,Paradise,Solo,Base,MT-200,Distortion,Type 5,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x3820edf85466f0d1690088a1722ba724f37c83ceb2dfc021691c629f4ec5e7eb,wilder.moto.genesis.1060,ipfs://QmXt9jEMEYNwa1SNmACA52zn2YSpzhVGWn2dFFvSAVNjeq,ipfs://QmeoQ8Ywr4nDCEgk5WnVcommbiCNz9cee4AViA7wBfKS3m,Moto #1061,Type 3,Type 1,Flo,Solo,Knight,WW-942,Beam,Type 2,Mechanical,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x75c761f841220f7e9f6036df73909da3ef2eb6dfe1cab5e6220648b7e07596a6,wilder.moto.genesis.1061,ipfs://QmXGx7yStNttKQch7rTfvGQDqS1DCnRMZHvkcuoP69hfft,ipfs://QmaoCjAP3NKj34pKb117TyweBPDFxA2wLGHYQ4Z7s53hY5,Moto #1062,Type 1,Type 2,Hypnosis,Solo,Knight,VR-400,Level Up,Type 2,Mechanical,Sport,Hyper Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x9efdeabe006d891f0b24aa9303e0bfd06d0c965ec853717cb888e3f6cce76bae,wilder.moto.genesis.1062,ipfs://QmTYQzEnMEb6Ci7FMCyRwiiVfLEjcCAguTyLdLZACihwpt,ipfs://QmPk2Wdmu2YUbocBqVYG95fi8N9Qz3bcapDZSNXmaf1JwC,Moto #1063,Type 2,Type 2,Paradise,Solo,Base,ZS-968,Diamond,Type 4,Mechanical,Sport,Hyper Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x8f69f3c6db42ff6eaf7a95ec96d09356a8a16a5cc14260c8bb6cac632564a4bf,wilder.moto.genesis.1063,ipfs://QmSEYC8cRGwhm87JaMAiAXizHSTBDcJ1thLG7pATrrPTUJ,ipfs://QmXg32Gs9JYUi8sw96qqspB2aKHzYt8np6KQGBHcFNQCg2,Moto #1064,Type 6,Type 2,Paradise,Solo,Base,MT-978,5D,Type 1,Mechanical,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xbc218bb1e33ea91e95f64e371e79a55be49ac7855a2331645a3f6d9bc1c5ba32,wilder.moto.genesis.1064,ipfs://QmV88fMw5BBTJRijWH3xudndaDQagj4P4fPtGnM9xbD1Mq,ipfs://QmdZ6qa9QePwGVy1CJay278PwQmNAQtxkF8NmKbk2g5BEb,Moto #1065,Type 5,Type 3,Paradise,Solo,Enduro,ZZ-801,Static,Type 2,Digital,Cruiser,Street,Type 3,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xe7028e07c6ca7df271d3a06d9cab126ae0ba8af7522c84497dc321adb3e822c3,wilder.moto.genesis.1065,ipfs://QmZaERoiCKwXnCtQpDvdXdqkVA4rh24FgRk2eBWGUGjRc4,ipfs://QmPBFz4q9YJK6jNn1GKyjFkCa2AoKtrawiRgSZgsAhnF72,Moto #1066,Type 6,Type 1,Saint,Solo,Knight,WM-153,Wonder,Type 1,Mechanical,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xa6a6624f2bcb84a61cf98a66a3089d04b406716ad3bb8592993d828ea6c65be1,wilder.moto.genesis.1066,ipfs://QmXJ1LNiV8kZVZRa4v1WAxjKAoSk76zT5io15FhGy92qnt,ipfs://QmT3exvTdqMkxVidAwrmti11S3Ed967BKLtGTT1c5m8EJb,Moto #1067,Type 2,Type 1,Hypnosis,Solo,Base,ZS-442,Vibration,Type 4,Mechanical,Sport,Hyper Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x6aa1335e6e739c659d3efc607270a9f040cead17d99313657f9296a06e6f44d4,wilder.moto.genesis.1067,ipfs://QmSkaqSzimLdVudtTrTJyh9R1FTVyLixSMs5Fu1mt82WrV,ipfs://QmVaQecFyuTgP2Wvn4cr3UXp12Uuc3AaSdg5ooiKCMb84J,Moto #1068,Type 1,Type 1,Hypnosis,Trifecta,Knight,VR-708,Hexo,Type 4,Mechanical,Cruiser,Street,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xa63d09349d7e57e69e0bcafb327849f02b73262f871e7a8d75d1855f6410eb29,wilder.moto.genesis.1068,ipfs://QmcsE6v4HJwPJKMFzVC3sHMXkYWijhjwkobm1Uq5FLeHm4,ipfs://QmUUVHzuCae8LryCVkVJSqE7aaStPbNnM4yHG1c7WTWz7L,Moto #1069,Type 2,Type 2,Hypnosis,Dual,Knight,ZS-203,Diamond,Type 2,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x480a927ae4c26c3061d261c2abd9b4a696fc7313ef6fcd7f399ecaea2bc6e987,wilder.moto.genesis.1069,ipfs://QmdQ3cryjioDHtj4w47dqyR4VozRJcMUXZkHbGbhc99EPv,ipfs://QmXozckV6Nggc27wYSd2VpUr5QkSkmZj2sAM8v1rDmitNS,Moto #1070,Type 5,Type 1,Rayne,Dual,Base,VR-859,Static,Type 1,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xfc2b7f85e3079a30ff1e41fd4131b207d8d2d9aea57b5e2278a44ab272278819,wilder.moto.genesis.107,ipfs://QmfBrBXgd89uPiEfj2KmbwowdhDHg7D23X5zxVopxASDGk,ipfs://QmcJzGWZaScXoL1SDq79jSuNo7ck7EnWUFzZymZmKbeoL9,Moto #108,Type 2,Type 1,Hypnosis,Solo,Base,VR-885,Diamond,Type 4,Mechanical,Cruiser,Dirt,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x12865931111fef3a75b563642642bfd004424ad33acd8a97477eda11b6b1bcf6,wilder.moto.genesis.1070,ipfs://Qmem7wVM8ukTH8EZ8DSwRjjwA7qnvb5MWth7U6VHzufa2x,ipfs://QmVhDfyi3zjHtfRxrw8RECmd1n2Jj4PBkSrefuHNQgmRN7,Moto #1071,Type 1,Type 1,Sunshine,Solo,Base,MT-413,Static,Type 1,Sidecar,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xd0daae4a2af43aa96d24d7b8cc25d10fc5edab57ffc06035546e3c24ecd3b8a0,wilder.moto.genesis.1071,ipfs://QmViV7hD2yyGFfHUtEE4GMqVudVc2CxJVat91bs7KGAfdY,ipfs://QmTHcWFN1wne8D54Qw6MNVq4rwj7iuw3HWHgMHMhrEWbhg,Moto #1072,Type 1,Type 1,Hypnosis,Solo,Sport,MT-634,Static,Type 2,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x7e3fdeef8d8ace3e875510376fc841650df5f524bce8aa5ceb7afd434789db69,wilder.moto.genesis.1072,ipfs://QmVjb6BoNXK1TaappTggvJKa2GpnqGzXxCZFGpzRqLpikd,ipfs://QmPSFL8pJRLh2Mrvoc1E9ByRbLVwPDUSP3r6EDJsrqjdAC,Moto #1073,Type 2,Type 2,Paradise,Solo,Glide,VR-208,Static,Type 2,Mechanical,Sport,Hyper Sport,Type 4,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x03b1915b4cba38ba28bd8f8ddb64b13e5c0ce12749b716b2fedd496785a8b884,wilder.moto.genesis.1073,ipfs://QmancRXicri1MUyvUbB5P6pVkqBiYXCVm7XKpVrQcUdvxn,ipfs://QmXoFczmwTtyBhqBeywPHMo2wfDgoXXgvsyLZTRHAnpF8J,Moto #1074,Type 5,Type 3,Rayne,Solo,Sport,VR-264,Static,Type 1,Mechanical,Cruiser,Paddle,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
